"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"TITLE_TEMPLATE","50","지역SEO","15","loc 위치 안내 loc loc loc 가까운 지역 brand","massage/안중읍-출장마사지-평택시-생활권-지역정보-이용안내/index.html || 안중읍 위치 안내 | 고덕면·서탄면·오성면 가까운 지역 | 몽라운지","massage/철산동-출장마사지-광명시-생활권-이동동선-지역정보-이용전-안내/index.html || 철산동 위치 안내 | 소하동·일직동·하안동 가까운 지역 | 몽라운지","massage/압구정동-출장마사지-강남구-생활권-이동동선-지역정보-이용전-안내/index.html || 압구정동 위치 안내 | 수서동·신사동·역삼동 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","51","지역SEO","13","loc 지역정보 loc loc loc 주변 생활권 brand","massage/산본동-출장마사지-군포시-생활권-이동동선-지역정보-이용전-안내/index.html || 산본동 지역정보 | 금정동·대야동·송부동 주변 생활권 | 몽라운지","massage/대야동-출장마사지-시흥시-생활권-이동동선-지역정보-이용전-안내/index.html || 대야동 지역정보 | 군자동·능곡동·매화동 주변 생활권 | 몽라운지","massage/송북동-출장마사지-평택시-생활권-이동동선-지역정보-이용전-안내/index.html || 송북동 지역정보 | 서정동·세교동·송탄동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","52","지역SEO","13","loc 위치 생활권 안내 loc loc loc 생활권 비교 brand","massage/서탄면-출장마사지-평택시-생활권-지역정보-이용안내/index.html || 서탄면 위치·생활권 안내 | 고덕면·안중읍·오성면 생활권 비교 | 몽라운지","massage/원문동-출장마사지-과천시-생활권-이동동선-지역정보-이용전-안내/index.html || 원문동 위치·생활권 안내 | 별양동·부림동·중앙동 생활권 비교 | 몽라운지","massage/성남면-출장마사지-천안-동남구-생활권-지역정보-이용안내/index.html || 성남면 위치·생활권 안내 | 광덕면·동면·목천읍 생활권 비교 | 몽라운지"
"TITLE_TEMPLATE","53","지역SEO","13","loc 위치 생활권 안내 loc loc loc 가까운 지역 brand","massage/신현동-출장마사지-광주시-생활권-이동동선-지역정보-이용전-안내/index.html || 신현동 위치·생활권 안내 | 능평동·송정동·쌍령동 가까운 지역 | 몽라운지","massage/수리동-출장마사지-군포시-생활권-이동동선-지역정보-이용전-안내/index.html || 수리동 위치·생활권 안내 | 산본동·송부동·오금동 가까운 지역 | 몽라운지","massage/서원동-출장마사지-관악구-생활권-이동동선-지역정보-이용전-안내/index.html || 서원동 위치·생활권 안내 | 삼성동·서림동·성현동 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","54","지역SEO","12","loc 지역 가이드 loc loc loc 생활권 비교 brand","massage/금정동-출장마사지-군포시-생활권-이동동선-지역정보-이용전-안내/index.html || 금정동 지역 가이드 | 군포동·궁내동·대야동 생활권 비교 | 몽라운지","massage/난향동-출장마사지-관악구-생활권-이동동선-지역정보-이용전-안내/index.html || 난향동 지역 가이드 | 낙성대동·난곡동·남현동 생활권 비교 | 몽라운지","massage/쌍문동-출장마사지-도봉구-생활권-이동동선-지역정보-이용전-안내/index.html || 쌍문동 지역 가이드 | 도봉동·방학동·창동 생활권 비교 | 몽라운지"
"TITLE_TEMPLATE","55","지역SEO","11","loc 생활권 정보 loc loc loc 위치 loc 범위 brand","massage/장기동-출장마사지-김포시-생활권-이동동선-지역정보-이용전-안내/index.html || 장기동 생활권 정보 | 사우동·운양동·장기본동 위치·이동 범위 | 몽라운지","massage/평내동-출장마사지-남양주시-생활권-이동동선-지역정보-이용전-안내/index.html || 평내동 생활권 정보 | 별내동·양정동·호평동 위치·이동 범위 | 몽라운지","massage/대흥동-출장마사지-마포구-생활권-이동동선-지역정보-이용전-안내/index.html || 대흥동 생활권 정보 | 공덕동·도화동·망원동 위치·이동 범위 | 몽라운지"
"TITLE_TEMPLATE","56","지역SEO","11","loc 위치 생활권 안내 loc loc loc 생활권 정보 brand","massage/생연동-출장마사지-동두천시-생활권-이동동선-지역정보-이용전-안내/index.html || 생연동 위치·생활권 안내 | 불현동·상패동·소요동 생활권 정보 | 몽라운지","massage/목천읍-출장마사지-천안-동남구-생활권-지역정보-이용안내/index.html || 목천읍 위치·생활권 안내 | 광덕면·동면·병천면 생활권 정보 | 몽라운지","massage/왕십리동-출장마사지-성동구-생활권-이동동선-지역정보-이용전-안내/index.html || 왕십리동 위치·생활권 안내 | 옥수동·왕십리도선동·용답동 생활권 정보 | 몽라운지"
"TITLE_TEMPLATE","57","지역SEO","11","loc kw loc loc loc 주변 생활권 brand","massage/사우동-출장마사지-김포시-생활권-이동동선-지역정보-이용전-안내/index.html || 사우동 출장마사지 | 김포본동·마산동·운양동 주변 생활권 | 몽라운지","massage/목감동-출장마사지-시흥시-생활권-이동동선-지역정보-이용전-안내/index.html || 목감동 출장마사지 | 대야동·매화동·배곧동 주변 생활권 | 몽라운지","massage/대원동-출장마사지-오산시-생활권-이동동선-지역정보-이용전-안내/index.html || 대원동 출장마사지 | 남촌동·세마동·신장동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","58","지역SEO","11","loc 지역 이용 가이드 loc loc loc 인접 생활권 brand","massage/운양동-출장마사지-김포시-생활권-이동동선-지역정보-이용전-안내/index.html || 운양동 지역 이용 가이드 | 마산동·사우동·장기동 인접 생활권 | 몽라운지","massage/양도면-출장마사지-인천-강화군-생활권-지역정보-이용안내/index.html || 양도면 지역 이용 가이드 | 강화읍·교동면·길상면 인접 생활권 | 몽라운지","massage/중계동-출장마사지-노원구-생활권-이동동선-지역정보-이용전-안내/index.html || 중계동 지역 이용 가이드 | 월계동·중계본동·하계동 인접 생활권 | 몽라운지"
"TITLE_TEMPLATE","59","지역SEO","11","loc 생활권 정보 loc loc loc 주변 생활권 brand","massage/화곡동-출장마사지-강서구-화곡역-주거생활권-퇴근후-목어깨-허리-피로-방문-홈케어/index.html || 화곡동 생활권 정보 | 염창동·우장산동·화곡본동 주변 생활권 | 몽라운지","massage/향남읍-출장마사지-화성시-만세구-생활권-지역정보-이용안내/index.html || 향남읍 생활권 정보 | 남양읍·마도면·서신면 주변 생활권 | 몽라운지","massage/난곡동-출장마사지-관악구-생활권-이동동선-지역정보-이용전-안내/index.html || 난곡동 생활권 정보 | 낙성대동·난향동·남현동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","60","지역SEO","11","loc 지역정보 loc loc loc 가까운 지역 brand","massage/고덕면-출장마사지-평택시-생활권-지역정보-이용안내/index.html || 고덕면 지역정보 | 서탄면·안중읍·오성면 가까운 지역 | 몽라운지","massage/이동면-출장마사지-포천시-생활권-지역정보-이용안내/index.html || 이동면 지역정보 | 가산면·관인면·군내면 가까운 지역 | 몽라운지","massage/부계면-출장마사지-대구-군위군-생활권-지역정보-이용안내/index.html || 부계면 지역정보 | 군위읍·산성면·삼국유사면 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","61","지역SEO","11","loc kw 지역안내 loc loc loc 주변 생활권 brand","massage/가산면-출장마사지-포천시-생활권-지역정보-이용안내/index.html || 가산면 출장마사지 지역안내 | 관인면·군내면·내촌면 주변 생활권 | 몽라운지","massage/이문동-출장마사지-동대문구-생활권-이동동선-지역정보-이용전-안내/index.html || 이문동 출장마사지 지역안내 | 신설동·용두동·장안동 주변 생활권 | 몽라운지","massage/거여동-출장마사지-송파구-생활권-이동동선-지역정보-이용전-안내/index.html || 거여동 출장마사지 지역안내 | 가락동·가락본동·마천동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","62","지역SEO","11","loc 위치 생활권 안내 loc loc loc 인접 생활권 brand","massage/소보면-출장마사지-대구-군위군-생활권-지역정보-이용안내/index.html || 소보면 위치·생활권 안내 | 군위읍·부계면·산성면 인접 생활권 | 몽라운지","massage/역삼동-출장마사지-강남구-생활권-이동동선-지역정보-이용전-안내/index.html || 역삼동 위치·생활권 안내 | 신사동·압구정동·일원동 인접 생활권 | 몽라운지","massage/북가좌동-출장마사지-서대문구-생활권-이동동선-지역정보-이용전-안내/index.html || 북가좌동 위치·생활권 안내 | 남가좌동·북아현동·신촌동 인접 생활권 | 몽라운지"
"TITLE_TEMPLATE","63","지역SEO","10","loc kw 이용정보 loc loc loc 인접 지역정보 brand","massage/월롱면-출장마사지-파주시-생활권-지역정보-이용안내/index.html || 월롱면 출장마사지 이용정보 | 광탄면·문산읍·법원읍 인접 지역정보 | 몽라운지","massage/오포동-출장마사지-광주시-생활권-이동동선-지역정보-이용전-안내/index.html || 오포동 출장마사지 이용정보 | 신현동·쌍령동·탄벌동 인접 지역정보 | 몽라운지","massage/별내동-출장마사지-남양주시-생활권-이동동선-지역정보-이용전-안내/index.html || 별내동 출장마사지 이용정보 | 금곡동·다산동·양정동 인접 지역정보 | 몽라운지"
"TITLE_TEMPLATE","64","업체상세","10","loc loc 지역 x 운영시간 이용정보 brand","shops/seoul/guro-gu/신도림동/love테라피/index.html || 구로구 신도림동 지역 love테라피 | 운영시간·이용정보 | 몽라운지","shops/other/daejeon/seo-gu/갈마동/S썸바디테라피/index.html || 서구 갈마동 지역 S썸바디테라피 | 운영시간·이용정보 | 몽라운지","shops/other/daejeon/seo-gu/관저동/24시미녀테라피/index.html || 서구 관저동 지역 24시미녀테라피 | 운영시간·이용정보 | 몽라운지"
"TITLE_TEMPLATE","65","지역SEO","10","loc 생활권 정보 loc loc loc 지역 이용정보 brand","massage/현덕면-출장마사지-평택시-생활권-지역정보-이용안내/index.html || 현덕면 생활권 정보 | 고덕면·서탄면·안중읍 지역 이용정보 | 몽라운지","massage/신장동-출장마사지-오산시-생활권-이동동선-지역정보-이용전-안내/index.html || 신장동 생활권 정보 | 대원동·세마동·중앙동 지역 이용정보 | 몽라운지","massage/방화동-출장마사지-강서구-생활권-이동동선-지역정보-이용전-안내/index.html || 방화동 생활권 정보 | 등촌동·발산동·염창동 지역 이용정보 | 몽라운지"
"TITLE_TEMPLATE","66","업체상세","10","loc loc x 영업시간과 코스 구성 brand","shops/seoul/guro-gu/가리봉동/프리미엄테라피/index.html || 구로구 가리봉동 프리미엄테라피 | 영업시간과 코스 구성 | 몽라운지","shops/seoul/jung-gu/을지로동/너무이쁜테라피/index.html || 중구 을지로동 너무이쁜테라피 | 영업시간과 코스 구성 | 몽라운지","shops/other/daejeon/seo-gu/용문동/S썸바디테라피/index.html || 서구 용문동 S썸바디테라피 | 영업시간과 코스 구성 | 몽라운지"
"TITLE_TEMPLATE","67","지역SEO","10","loc 주변 지역 안내 loc loc loc 가까운 지역 brand","massage/용답동-출장마사지-성동구-생활권-이동동선-지역정보-이용전-안내/index.html || 용답동 주변 지역 안내 | 왕십리도선동·왕십리동·응봉동 가까운 지역 | 몽라운지","massage/삼산동-출장마사지-부평구-생활권-이동동선-지역정보-이용전-안내/index.html || 삼산동 주변 지역 안내 | 부평동·산곡동·십정동 가까운 지역 | 몽라운지","massage/합포동-출장마사지-창원-마산합포구-생활권-이동동선-지역정보-이용전-안내/index.html || 합포동 주변 지역 안내 | 월영동·자산동·현동 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","68","지역SEO","10","loc 이용 전 지역정보 loc loc loc loc 동선 brand","massage/호법면-출장마사지-이천시-생활권-지역정보-이용안내/index.html || 호법면 이용 전 지역정보 | 대월면·마장면·모가면 이동 동선 | 몽라운지","massage/일동면-출장마사지-포천시-생활권-지역정보-이용안내/index.html || 일동면 이용 전 지역정보 | 가산면·관인면·군내면 이동 동선 | 몽라운지","massage/선원면-출장마사지-인천-강화군-생활권-지역정보-이용안내/index.html || 선원면 이용 전 지역정보 | 강화읍·교동면·길상면 이동 동선 | 몽라운지"
"TITLE_TEMPLATE","69","지역SEO","10","loc 생활권 안내 loc loc loc 가까운 지역 brand","massage/상봉동-출장마사지-중랑구-생활권-이동동선-지역정보-이용전-안내/index.html || 상봉동 생활권 안내 | 묵동·신내동·중화동 가까운 지역 | 몽라운지","massage/서창동-출장마사지-남동구-생활권-이동동선-지역정보-이용전-안내/index.html || 서창동 생활권 안내 | 논현동·만수동·장수서창동 가까운 지역 | 몽라운지","massage/복수동-출장마사지-대전-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 복수동 생활권 안내 | 만년동·변동·용문동 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","70","지역SEO","9","loc 지역정보 loc loc loc 생활권 정보 brand","massage/능곡동-출장마사지-시흥시-생활권-이동동선-지역정보-이용전-안내/index.html || 능곡동 지역정보 | 과림동·군자동·대야동 생활권 정보 | 몽라운지","massage/조원동-출장마사지-관악구-생활권-이동동선-지역정보-이용전-안내/index.html || 조원동 지역정보 | 은천동·인헌동·중앙동 생활권 정보 | 몽라운지","massage/율목동-출장마사지-제물포구-생활권-이동동선-지역정보-이용전-안내/index.html || 율목동 지역정보 | 신흥동·연안동·화수동 생활권 정보 | 몽라운지"
"TITLE_TEMPLATE","71","지역SEO","9","loc 주변 지역 안내 loc loc loc 인접 생활권 brand","massage/상패동-출장마사지-동두천시-생활권-이동동선-지역정보-이용전-안내/index.html || 상패동 주변 지역 안내 | 보산동·불현동·생연동 인접 생활권 | 몽라운지","massage/구지면-출장마사지-대구-달성군-생활권-지역정보-이용안내/index.html || 구지면 주변 지역 안내 | 가창면·논공읍·다사읍 인접 생활권 | 몽라운지","massage/과림동-출장마사지-시흥시-생활권-이동동선-지역정보-이용전-안내/index.html || 과림동 주변 지역 안내 | 거북섬동·군자동·능곡동 인접 생활권 | 몽라운지"
